age,type_employer,fnlwgt,education,education_num,marital,occupation,relationship,race,sex,capital_gain,capital_loss,hr_per_week,country,income
67,Self-emp-inc,97006,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7639,0,50,United-States,>50K
47,?,156302,HS-grad,9,Married-spouse-absent,Other-service,Unmarried,Asian-Pac-Islander,Female,2,0,22,?,<=50K
35,Local-gov,349121,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,9,0,19,United-States,>50K
41,Private,157386,HS-grad,9,Separated,Adm-clerical,Unmarried,Black,Female,7,0,40,United-States,<=50K
49,Private,69040,Some-college,10,Widowed,Other-service,Not-in-family,White,Female,13,0,40,United-States,<=50K
31,Private,127167,HS-grad,9,Never-married,Craft-repair,Own-child,Other,Male,0,0,40,United-States,<=50K
31,Private,49173,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,19,0,40,?,<=50K
49,Private,139550,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,19,0,47,United-States,>50K
47,Private,103143,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,16,0,40,Canada,<=50K
29,Federal-gov,129972,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,17,0,50,United-States,<=50K
26,?,312602,HS-grad,9,Never-married,?,Not-in-family,White,Male,0,0,37,Laos,<=50K
36,Federal-gov,63756,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,34,?,<=50K
55,?,29158,HS-grad,9,Widowed,?,Unmarried,White,Female,4,0,22,United-States,<=50K
36,Private,77448,Assoc-acdm,12,Divorced,Adm-clerical,Other-relative,Black,Female,0,0,35,United-States,<=50K
43,Private,175832,Assoc-voc,11,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,35,United-States,<=50K
29,Federal-gov,189693,Assoc-voc,11,Separated,Adm-clerical,Unmarried,Black,Female,0,0,31,United-States,<=50K
68,Self-emp-inc,169562,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,14,0,50,United-States,>50K
46,Federal-gov,126567,Doctorate,16,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K
42,Private,190526,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,99999,0,52,United-States,>50K
45,Private,129568,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,7,0,53,United-States,<=50K
18,?,237607,10th,4,Never-married,?,Own-child,Black,Female,5,0,21,United-States,<=50K
42,Federal-gov,210813,Doctorate,5,Married-civ-spouse,Adm-clerical,Husband,Black,Male,6,0,40,?,<=50K
30,Private,191197,HS-grad,9,Divorced,Other-service,Wife,White,Female,3,0,34,Hungary,>50K
53,Private,96307,Bachelors,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,16,0,52,United-States,>50K
36,Private,281313,1st-4th,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,17,0,49,Mexico,<=50K
33,Private,195527,Bachelors,13,Never-married,Other-service,Unmarried,Asian-Pac-Islander,Male,0,0,40,Puerto-Rico,<=50K
45,Private,93185,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,25,0,40,United-States,<=50K
30,Private,139692,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,2,0,60,Vietnam,>50K
25,Private,99652,Doctorate,16,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,18,0,40,?,<=50K
33,Self-emp-inc,30892,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Male,10,0,51,United-States,<=50K
36,Local-gov,46012,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,27,0,68,United-States,<=50K
27,Private,81686,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,10,2056,48,United-States,<=50K
23,?,183323,HS-grad,9,Never-married,?,Own-child,Asian-Pac-Islander,Female,0,0,33,?,<=50K
45,Self-emp-inc,223409,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,1,53,United-States,>50K
59,Self-emp-not-inc,89896,10th,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,2,0,40,United-States,<=50K
35,Private,184420,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,14,0,52,United-States,>50K
46,Private,216346,Prof-school,15,Married-civ-spouse,Craft-repair,Husband,White,Male,22,0,40,India,>50K
31,?,381132,HS-grad,9,Widowed,?,Unmarried,Black,Female,1,0,37,United-States,<=50K
23,?,113822,HS-grad,9,Never-married,?,Own-child,Black,Female,0,0,17,United-States,<=50K
52,Local-gov,24401,Masters,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,25,0,36,United-States,>50K
41,Federal-gov,276800,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,11,0,51,United-States,>50K
59,Private,165914,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,21,0,53,?,>50K
28,Private,179943,Masters,4,Never-married,Other-service,Not-in-family,Black,Female,0,0,20,Cuba,>50K
41,Federal-gov,25004,Assoc-acdm,12,Divorced,Adm-clerical,Not-in-family,White,Male,14,0,49,United-States,>50K
65,Federal-gov,273563,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15231,0,61,United-States,>50K
59,Self-emp-inc,218761,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,8007,0,49,United-States,>50K
25,Local-gov,192689,Some-college,4,Never-married,Protective-serv,Own-child,White,Female,0,0,21,Peru,<=50K
19,Private,158471,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,17,United-States,<=50K
50,Self-emp-inc,342963,Masters,12,Divorced,Exec-managerial,Not-in-family,White,Male,7852,0,51,United-States,<=50K
29,Private,120400,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,Female,17,0,34,United-States,<=50K
22,Private,373620,11th,7,Never-married,Craft-repair,Unmarried,Black,Male,0,0,40,United-States,<=50K
39,Private,223512,Some-college,10,Married-civ-spouse,Exec-managerial,Own-child,Black,Male,24,0,50,United-States,<=50K
26,Private,179385,HS-grad,9,Never-married,Other-service,Own-child,White,Female,3,0,40,United-States,<=50K
31,Local-gov,188899,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,Black,Male,1,0,40,Canada,<=50K
38,Private,91354,HS-grad,9,Separated,Other-service,Unmarried,White,Male,0,0,21,United-States,<=50K
24,Private,79112,HS-grad,9,Separated,Adm-clerical,Other-relative,Black,Female,8,0,40,United-States,<=50K
48,Local-gov,201997,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,29,0,48,United-States,>50K
64,Private,84432,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,6,0,40,United-States,<=50K
32,Private,191780,12th,13,Never-married,Craft-repair,Own-child,White,Male,0,0,44,?,<=50K
55,?,171307,9th,4,Widowed,?,Unmarried,White,Female,0,0,24,United-States,<=50K
20,Private,241899,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,23,United-States,<=50K
28,Private,253889,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,24,0,21,France,<=50K
53,Private,186776,Masters,16,Married-civ-spouse,Craft-repair,Husband,White,Male,18,0,40,United-States,>50K
42,?,137824,HS-grad,9,Widowed,?,Unmarried,Black,Female,3505,0,23,United-States,<=50K
54,Private,87156,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,19,0,40,?,>50K
18,Private,181650,9th,12,Never-married,Handlers-cleaners,Own-child,White,Male,33,0,15,United-States,<=50K
33,Private,186943,Assoc-acdm,14,Divorced,Prof-specialty,Not-in-family,White,Female,15,0,50,?,>50K
48,Private,54792,Assoc-voc,11,Separated,Adm-clerical,Unmarried,White,Female,2,0,46,United-States,<=50K
54,?,158892,10th,7,Widowed,?,Not-in-family,White,Female,0,0,24,United-States,<=50K
34,Private,147186,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,4,0,50,United-States,<=50K
30,Federal-gov,35960,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,1,33,United-States,<=50K
49,Private,181349,Some-college,10,Widowed,Farming-fishing,Not-in-family,White,Male,22,0,40,United-States,<=50K
31,Private,366294,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,9,0,40,United-States,<=50K
30,Private,176689,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,13,0,50,United-States,<=50K
40,Private,154442,11th,14,Divorced,Other-service,Unmarried,Black,Male,0,0,40,United-States,<=50K
55,Private,186913,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Black,Female,28,0,40,United-States,<=50K
17,Private,369102,HS-grad,9,Never-married,Other-service,Own-child,White,Male,1,0,40,United-States,<=50K
40,Private,46432,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,50,United-States,<=50K
29,Private,296274,Assoc-voc,11,Never-married,Exec-managerial,Not-in-family,White,Male,11,0,38,United-States,<=50K
24,Private,249846,Some-college,10,Never-married,Exec-managerial,Own-child,Other,Male,17,0,19,Columbia,<=50K
26,State-gov,69328,5th-6th,11,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,23,Portugal,<=50K
45,Self-emp-inc,228166,Doctorate,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,20,0,51,United-States,>50K
44,Local-gov,76480,Doctorate,16,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,>50K
27,Private,299016,Bachelors,13,Never-married,Sales,Own-child,White,Female,21,0,40,United-States,<=50K
27,Self-emp-not-inc,185701,Some-college,10,Never-married,Sales,Own-child,White,Male,7,1,19,United-States,<=50K
43,Private,261928,Some-college,10,Separated,Other-service,Unmarried,White,Female,11,0,21,United-States,<=50K
81,Private,99357,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,>50K
38,Private,199854,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,21,0,60,?,>50K
27,Private,109654,Masters,9,Married-civ-spouse,Sales,Husband,White,Male,7588,0,40,United-States,<=50K
20,?,118840,Some-college,10,Never-married,?,Own-child,White,Male,9,0,31,United-States,<=50K
40,Private,207143,Assoc-acdm,12,Divorced,Exec-managerial,Unmarried,White,Female,16,0,53,United-States,<=50K
45,Private,185675,HS-grad,9,Never-married,Transport-moving,Not-in-family,Black,Male,0,0,40,?,<=50K
64,Private,75314,HS-grad,9,Widowed,Craft-repair,Not-in-family,White,Male,18,0,46,United-States,>50K
25,Private,171668,HS-grad,9,Divorced,Other-service,Other-relative,White,Female,9,0,33,United-States,<=50K
29,Private,37661,HS-grad,9,Never-married,Other-service,Other-relative,Asian-Pac-Islander,Female,4,1,40,Poland,<=50K
34,Private,163063,7th-8th,3,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,83,Mexico,<=50K
37,Private,220330,HS-grad,9,Married-civ-spouse,Craft-repair,Own-child,Asian-Pac-Islander,Male,0,0,40,?,<=50K
17,?,117130,10th,7,Never-married,?,Own-child,Black,Female,0,1,21,United-States,<=50K
26,Private,352915,HS-grad,9,Never-married,Adm-clerical,Unmarried,Black,Female,9,0,40,Jamaica,<=50K
38,Self-emp-inc,303863,10th,7,Divorced,Other-service,Not-in-family,White,Female,0,0,35,United-States,<=50K
46,Private,240325,Some-college,10,Widowed,Adm-clerical,Unmarried,Black,Male,0,0,40,Nicaragua,<=50K
41,Private,299699,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,Mexico,<=50K
44,Private,127789,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Male,20,0,47,United-States,<=50K
35,Private,184097,HS-grad,9,Separated,Other-service,Other-relative,Black,Male,3,0,40,United-States,<=50K
52,Local-gov,179499,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,9,0,49,United-States,>50K
52,Private,195652,Some-college,10,Widowed,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K
22,Private,49727,HS-grad,9,Never-married,Other-service,Own-child,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K
19,Private,161686,10th,4,Never-married,?,Own-child,Black,Male,0,0,36,United-States,<=50K
51,Private,341665,Assoc-voc,4,Married-civ-spouse,Craft-repair,Husband,White,Male,14,0,51,Mexico,>50K
44,?,295284,Preschool,4,Widowed,?,Unmarried,White,Female,0,0,26,United-States,<=50K
26,Private,188831,HS-grad,13,Never-married,Craft-repair,Unmarried,Asian-Pac-Islander,Male,13,0,40,?,<=50K
28,Private,307325,10th,12,Never-married,Transport-moving,Not-in-family,White,Male,0,0,60,United-States,<=50K
38,Private,155777,11th,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,5,1,40,Cuba,>50K
18,Private,326646,10th,7,Never-married,Farming-fishing,Own-child,White,Male,5,0,40,United-States,<=50K
46,Self-emp-not-inc,216783,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,13,0,37,United-States,<=50K
32,Local-gov,15819,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Black,Male,2,0,40,United-States,<=50K
48,Private,308125,HS-grad,9,Divorced,Craft-repair,Wife,White,Female,0,0,48,United-States,<=50K
30,Private,183468,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,17,0,40,United-States,<=50K
44,Private,84889,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,22,0,51,United-States,<=50K
31,State-gov,174423,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,22,United-States,<=50K
35,Local-gov,242512,11th,7,Divorced,Other-service,Unmarried,Black,Male,0,0,55,Thailand,>50K
56,Private,98175,HS-grad,9,Never-married,Exec-managerial,Husband,White,Male,4190,0,81,United-States,>50K
36,Private,144715,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,14,0,46,United-States,<=50K
60,Private,172894,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,7849,0,52,Peru,>50K
31,Private,213590,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,5,0,33,United-States,>50K
52,Federal-gov,106722,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,5,0,40,United-States,<=50K
48,Self-emp-inc,41325,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15464,0,49,United-States,>50K
70,Private,43990,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,3,0,40,United-States,>50K
52,Private,390067,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,3,0,40,United-States,>50K
41,Private,199101,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,35,United-States,<=50K
25,Local-gov,267996,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Female,17,0,50,United-States,>50K
35,Federal-gov,287460,HS-grad,9,Divorced,Craft-repair,Husband,White,Male,3,0,49,United-States,<=50K
56,Private,235990,Bachelors,13,Widowed,Adm-clerical,Unmarried,White,Female,4,0,50,United-States,<=50K
29,Private,14786,Bachelors,7,Separated,Sales,Unmarried,Amer-Indian-Eskimo,Male,0,0,49,United-States,<=50K
37,Local-gov,123884,12th,7,Married-civ-spouse,Craft-repair,Husband,Other,Male,28,0,40,United-States,>50K
47,Private,201939,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,11,0,49,Dominican-Republic,>50K
56,Self-emp-not-inc,170759,10th,7,Widowed,Other-service,Unmarried,Black,Female,0,0,25,United-States,<=50K
61,?,245017,5th-6th,4,Never-married,?,Unmarried,Black,Male,0,1,40,United-States,<=50K
45,Private,199902,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,13,0,40,United-States,>50K
31,Private,231824,Bachelors,13,Never-married,Craft-repair,Unmarried,Other,Male,22,0,49,Japan,<=50K
34,Private,318554,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,20,0,48,?,<=50K
44,Self-emp-not-inc,308912,Some-college,11,Married-civ-spouse,Sales,Husband,White,Male,20,0,23,United-States,<=50K
38,Local-gov,143514,Some-college,10,Divorced,?,Not-in-family,White,Female,0,0,51,United-States,<=50K
25,Private,192869,10th,5,Never-married,Other-service,Unmarried,Amer-Indian-Eskimo,Female,0,0,24,United-States,<=50K
17,?,43319,10th,4,Never-married,Other-service,Own-child,Black,Male,11,0,25,Mexico,<=50K
39,Private,152459,Doctorate,16,Divorced,Exec-managerial,Unmarried,White,Male,24,0,40,?,<=50K
36,Local-gov,33408,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,15,0,60,United-States,<=50K
68,Self-emp-inc,207634,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,9,0,48,United-States,<=50K
36,Private,336989,10th,7,Divorced,Other-service,Unmarried,Black,Male,0,0,40,United-States,<=50K
37,Self-emp-not-inc,33825,Some-college,10,Never-married,Farming-fishing,Not-in-family,White,Male,6,0,35,United-States,<=50K
27,Private,181914,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,19,0,40,United-States,<=50K
22,?,182817,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,24,United-States,<=50K
55,Private,290860,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7790,1768,51,United-States,>50K
62,Private,331121,HS-grad,10,Married-civ-spouse,Sales,Husband,White,Male,13,0,50,United-States,<=50K
45,Private,213581,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,2,0,50,United-States,>50K
29,Private,242781,Some-college,10,Widowed,Adm-clerical,Not-in-family,White,Female,16,0,40,United-States,<=50K
29,Private,192718,Some-college,10,Widowed,Sales,Own-child,White,Female,19,0,13,United-States,<=50K
59,Private,167036,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7,1847,40,United-States,>50K
29,State-gov,150732,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,0,0,37,United-States,<=50K
27,Self-emp-not-inc,240603,Some-college,10,Divorced,Farming-fishing,Not-in-family,White,Male,14,0,40,United-States,<=50K
29,Private,192606,10th,4,Separated,Other-service,Unmarried,Black,Female,13,0,40,Mexico,<=50K
30,Private,192536,Bachelors,13,Never-married,Prof-specialty,Husband,White,Male,0,0,19,United-States,<=50K
17,Private,109601,11th,7,Never-married,Other-service,Not-in-family,Black,Male,5,0,40,United-States,<=50K
29,?,178245,HS-grad,9,Never-married,?,Other-relative,Black,Male,0,0,40,United-States,<=50K
19,Private,27161,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,11,0,22,United-States,<=50K
30,Private,263618,5th-6th,4,Divorced,Machine-op-inspct,Unmarried,White,Male,3,0,40,United-States,<=50K
56,Self-emp-inc,329498,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K
51,Federal-gov,90695,Bachelors,13,Married-civ-spouse,Sales,Husband,Amer-Indian-Eskimo,Male,1,0,49,Columbia,<=50K
45,Local-gov,200074,Prof-school,9,Married-civ-spouse,Protective-serv,Husband,White,Male,29,0,52,United-States,>50K
25,Federal-gov,268668,Assoc-acdm,12,Separated,Adm-clerical,Not-in-family,Black,Female,6,0,40,Mexico,<=50K
43,Private,45738,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,20,0,53,United-States,>50K
24,Self-emp-inc,119040,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Other,Female,3,0,40,Peru,<=50K
46,Private,44784,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,20,0,40,?,>50K
17,Private,34604,12th,4,Never-married,Craft-repair,Own-child,White,Male,11,0,49,United-States,<=50K
56,?,414562,HS-grad,9,Never-married,?,Not-in-family,Black,Female,7,0,40,United-States,<=50K
32,Federal-gov,203583,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,17,0,40,United-States,>50K
34,Private,141463,Bachelors,13,Married-civ-spouse,Exec-managerial,Unmarried,Black,Female,0,0,53,United-States,>50K
39,Federal-gov,190644,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,11,0,51,United-States,<=50K
28,Federal-gov,319115,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,23,0,40,United-States,>50K
